word,count
sox,9046134
tub,8990811
ash,8934811
por,8804069
mem,8778831
tap,8770914
vii,8660788
bee,8659734
pit,8523152
mag,8461577
rec,8441122
ton,8405500
gif,8384163
bra,8310230
phi,8273448
cow,8267976
div,8200687
ons,8129510
ide,8047346
leo,7999564
arg,7976318
geo,7952815
doe,7946613
ati,7939891
abs,7925063
sim,7917540
rid,7877480
rip,7811993
sol,7742935
eco,7736515
bat,7725300
lip,7697283
sap,7694814
pts,7529949
aye,7441890
col,7402414
tex,7342192
cia,7338564
dod,7322498
neo,7316103
dig,7292787
nat,7285471
gis,7259718
loc,7253484
ver,7150746
rim,7148785
zen,7146814
dis,7141885
kay,7122340
ser,7114069
fwd,7086252
aus,7063525
hwy,7052767
nam,7037733
pig,7028841
lit,7003064
una,6999910
ada,6977809
yrs,6924463
foo,6923081
sig,6901508
duo,6898480
fog,6889832
str,6871657
vip,6851845
yea,6831773
fur,6824491
tar,6815687
soc,6796618
rug,6759009
dem,6736082
ham,6710254
fbi,6697183
sie,6665401
eva,6646235
bon,6619974
mas,6602100
len,6596651
kai,6593897
dom,6590045
obj,6572150
jar,6549211
cos,6519725
pac,6515935
eds,6486176
wax,6472822
nut,6455927
irs,6436696
bye,6427151
ana,6422027
eau,6374072
mil,6366921
lap,6338010
sao,6318816
ppm,6193757
ant,6182704
apt,6178351
inf,6171461
eos,6169309
uri,6157239
gem,6147908
psi,6101411
pct,6099347
pas,6077603
gig,6049004
liz,5991073
boc,5949738
ate,5929336
fin,5916557
mud,5915017
uni,5909498
ala,5842094
dip,5839794
mpg,5811089
dow,5798818
dui,5793574
yen,5792863
lid,5776418
til,5700373
hay,5688403
pix,5645638
ata,5599667
nil,5598171
pam,5592553
cop,5581961
dim,5575497
abu,5524021
leu,5480452
lou,5451701
sip,5430090
dee,5393038
mae,5375608
mel,5372436
sic,5357059
seq,5333625
cir,5324062
ips,5296775
mia,5291817
wan,5285316
ira,5230695
sen,5230325
pod,5206411
dat,5197825
cho,5154704
wit,5149169
bbs,5141277
ind,5137910
qui,5128650
mug,5112219
ids,5082346
rel,5029379
ign,5025376
owl,5010726
num,5005434
din,4990283
att,4983068
vet,4982559
als,4895759
hal,4874383
che,4863235
lin,4841305
het,4815974
mol,4813019
det,4786998
ctr,4768802
gal,4740469
ems,4737189
tot,4719021
rem,4706130
elk,4688629
cis,4681533
rex,4659516
txt,4657297
soy,4652673
bud,4638865
mis,4637449
auf,4615854
esp,4612780
pkg,4610477
dia,4591255
sch,4581399
mfg,4577532
blk,4565732
dye,4564149
ile,4529880
dew,4526551
gum,4503031
adv,4500447
ufo,4497899
fry,4482394
roi,4473314
deg,4438827
bot,4438718
lea,4438618
hoc,4396598
nos,4388293
wap,4356647
rms,4334521
lys,4312989
ops,4294947
huh,4290479
ont,4269924
shy,4248699
sid,4247035
sta,4237091
ret,4235970
hex,4217438
cmd,4175215
err,4139438
sup,4138281
aux,4126536
een,4119433
pol,4104771
doo,4102101
abt,4062793
ast,4042477
rue,4033203
elf,4024474
cha,4019243
dub,4017027
tai,4011354
mos,4002363
vis,3991760
pvt,3930463
ivy,3922494
ark,3908616
sed,3905643
cor,3879006
goo,3878783
jen,3823290
ars,3818073
cue,3810147
han,3806541
sac,3803083
peg,3802883
mum,3764100
asa,3762120
twp,3759094
hen,3732543
mib,3731368
tec,3726338
csi,3722907
dsp,3697938
ego,3678432
nay,3667089
cur,3639449
vin,3627453
lam,3621434
mob,3599356
ich,3571980
gag,3563372
goa,3555223
sis,3530367
ale,3528963
sem,3528520
ios,3522845
yds,3516174
ive,3514167
dei,3495746
hut,3471098
tas,3436669
rub,3432829
gov,3431706
ter,3431134
crc,3423870
clr,3415290
vac,3401745
och,3381894
cdr,3370870
mus,3363179
unc,3335963
lim,3318848
eff,3308296
tor,3299295
fra,3294810
ole,3291808
eli,3278540
meg,3271056
imp,3243955
wee,3235414
ger,3220343
tis,3210106
owe,3201488
hud,3169273
ned,3152758
tha,3139708
ore,3138666
lac,3129942
xii,3107589
dep,3107120
nip,3086133
bel,3081561
tsp,3074410
sha,3073678
hum,3070763
bis,3068458
aix,3058682
ida,3034017
req,3021355
sar,3014777
pep,3012344
mer,3000228
rad,2980258
gut,2979963
yep,2978207
bur,2973485
elm,2957553
hug,2943073
ppl,2936623
hep,2932339
tos,2928680
hcl,2927881
env,2919680
mah,2914980
abn,2911684
wat,2896705
yay,2893326
mfr,2884236
boo,2884230
afb,2879707
tow,2869301
ack,2852879
adj,2825380
rig,2821809
sax,2819089
lao,2803492
jew,2802302
jaw,2797270
lag,2776554
apa,2774295
axe,2764176
ras,2743346
rib,2741585
ers,2739646
ord,2733054
bea,2730891
ama,2728744
mal,2725422
aba,2724411
woo,2718146
tty,2715971
nib,2673739
tao,2661916
heh,2645768
eta,2639873
kos,2630462
tau,2618285
beg,2616794
tnt,2604555
tyr,2587078
esq,2586164
kat,2581765
sos,2579597
bro,2572817
fab,2572142
quo,2567723
lei,2563419
stu,2557663
ita,2553088
wes,2548030
deb,2545057
roe,2536469
crs,2516542
ssi,2513247
tra,2477461
nap,2473014
tho,2468927
vie,2467637
gil,2466786
scr,2464405
ape,2433746
svc,2433201
gee,2433166
pte,2428751
ors,2428335
cps,2426767
lex,2424291
abe,2420884
roc,2420867
pow,2417177
otc,2394381
rag,2379816
lob,2370806
sus,2367695
yum,2362952
poe,2358805
gan,2356874
ans,2348913
dar,2345848
kin,2331005
fps,2326094
fir,2312692
tem,2303587
mir,2301062
adc,2286745
cre,2279903
ubc,2277610
hog,2268262
sal,2265728
xiv,2259150
sgd,2258779
nad,2257673
obs,2256448
rum,2253411
orb,2247433
awe,2241800
dal,2237668
cub,2235775
moc,2233182
dau,2233093
lug,2223791
bos,2222737
bib,2217795
tam,2214121
ami,2202799
hid,2201472
nod,2188223
jin,2171963
kan,2160933
ean,2157566
wig,2151939
spp,2139409
ohm,2137321
tal,2129892
ber,2128430
rye,2118455
lad,2112499
ora,2111128
bal,2110992
shi,2096174
lax,2093131
wei,2092089
bac,2091886
rei,2091264
ren,2090330
cpl,2090322
pea,2085825
rus,2080985
csc,2067657
hem,2064628
esc,2054520
mot,2052874
ppt,2050070
cts,2047919
qtr,2046531
bas,2042968
cfs,2040025
rot,2038597
emu,2020275
syn,2017477
paw,2004599
lux,2004493
isl,2003376
cit,2000858
xvi,2000795
luc,1995235
bam,1994832
dea,1986635
gre,1978625
dab,1978263
ged,1973444
pim,1958565
gin,1953412
aes,1943495
pap,1940941
adm,1939605
cen,1937421
rea,1933488
nom,1931008
pps,1930870
hee,1926997
opp,1926557
dug,1923261
cli,1922413
tic,1920206
moe,1905667
fam,1896046
ish,1886194
arr,1881385
vox,1869085
cpi,1863331
nis,1862128
cid,1859604
mmf,1858564
coe,1857824
fac,1857488
ric,1854210
aff,1840279
mop,1838160
urn,1838000
adp,1836423
ply,1824830
mev,1812780
cot,1811236
esd,1802539
ire,1797064
gus,1795932
ccm,1792700
wen,1787310
oki,1783673
vel,1779042
pcm,1776396
dtd,1774926
tad,1766251
sew,1756454
hun,1753259
fob,1745293
ifs,1742322
pax,1739062
taj,1738911
cpt,1731671
ooh,1728850
bod,1728526
yin,1727888
cpm,1725820
bop,1725693
gam,1717331
wac,1714863
dex,1712379
pfc,1708862
boa,1692885
voc,1690816
yer,1690747
mes,1685857
lev,1683199
aft,1679356
bhd,1679217
sds,1674693
dun,1673771
lis,1671786
nox,1655793
viz,1654193
dag,1649705
ess,1649372
moi,1644951
ode,1644895
emp,1643968
dit,1643411
amt,1642018
orf,1637492
moo,1631972
lai,1620043
hes,1618232
ros,1617065
fas,1614215
pta,1610659
poy,1610489
mao,1610486
yup,1605889
yan,1602598
jug,1596524
lst,1593082
ais,1593010
fem,1590900
ani,1590450
sai,1587821
mcg,1582176
hob,1582154
ado,1577461
neg,1576110
pug,1573807
tat,1572566
tug,1571859
mts,1564993
pip,1564790
pup,1564770
icy,1560875
sui,1558304
seg,1556532
sla,1554815
foe,1551784
nun,1550442
sps,1531716
xyz,1524657
bum,1523602
vim,1522278
ssp,1521575
wir,1520137
ima,1513442
mtn,1512743
pbx,1512302
inv,1511462
aha,1504696
git,1499593
osi,1492702
mtg,1490213
btu,1483619
sud,1482894
gyn,1478793
hoe,1477042
nee,1470805
umm,1468963
ism,1467998
hue,1456848
eof,1452081
ito,1452008
mig,1449194
ley,1444718
ike,1444273
iff,1443652
pir,1440730
typ,1439556
mgt,1435720
mgr,1434030
sel,1429135
nid,1424780
wah,1423019
mor,1421481
ava,1419781
ecu,1419299
trp,1418657
nix,1414384
bun,1410710
lsc,1409103
raj,1404214
bps,1395862
jig,1392504
spl,1392410
qua,1392046
hom,1386246
cul,1384373
sae,1382983
prs,1380548
cpd,1379260
fay,1368931
uva,1355326
ese,1353074
civ,1351849
fro,1350640
isn,1345149
hoo,1340710
ara,1337611
tay,1336095
uns,1331118
gpm,1328603
mea,1324431
nea,1319530
aas,1317123
sma,1316487
epi,1315354
ame,1314750
nye,1306440
dif,1304707
oft,1301717
ria,1299359
pun,1298700
tae,1295188
dol,1290674
sym,1289278
sow,1282086
wiz,1281900
mou,1279615
sei,1279042
sho,1278114
abb,1275914
koi,1270462
iva,1264734
sau,1263695
rho,1258046
ecb,1256010
ugh,1255553
flo,1253201
veg,1249104
edp,1245975
dur,1245154
doh,1244449
fmt,1237140
sly,1235755
fey,1228854
bog,1226534
sag,1223285
mss,1220495
pur,1219454
ono,1219081
rte,1215424
liv,1211265
jag,1209711
els,1207650
sod,1207500
nep,1205112
ach,1205052
csp,1204352
ait,1204086
hin,1199932
shu,1194075
lyn,1191078
jeu,1190201
eth,1187222
aga,1186967
cdf,1186726
fer,1180616
fil,1179476
sil,1176563
chs,1171872
zar,1171036
khi,1168772
anc,1167914
jus,1166646
coo,1164824
dob,1161965
nag,1159702
hts,1157369
cto,1155741
obi,1152801
pom,1152017
clk,1150818
cyl,1148854
tig,1136370
sia,1135008
tod,1130210
kip,1128817
orc,1127729
yun,1127098
hui,1126915
vow,1125355
rin,1120013
dup,1119506
syd,1119496
lep,1118170
fec,1114742
awd,1113455
pew,1113421
coz,1113081
reb,1112692
yeh,1105898
fad,1098363
ain,1096838
zee,1093889
stm,1093592
bah,1083627
doa,1082886
ase,1081301
fol,1079067
cai,1078053
lar,1073991
zap,1073302
cfm,1071871
hoy,1069715
bhp,1069158
pho,1068847
ust,1068690
xix,1066918
tbs,1065556
sct,1065463
cog,1065271
hap,1063136
jap,1061217
vax,1057295
yak,1056994
ela,1055248
cee,1049659
yee,1049505
lew,1048212
trs,1046429
sop,1043628
woe,1040184
cob,1033106
kam,1031306
dca,1030303
fen,1028033
poa,1024369
vod,1018236
ere,1017200
dao,1016773
yam,1016356
gar,1008289
ltr,1007655
abd,1002385
cay,1002108
jog,1001808
poi,1000422
ipm,992935
rnd,992845
jak,988275
jai,985923
qed,984828
alp,981474
edo,981210
jos,978625
pia,978459
ola,975073
oda,972531
ppb,972495
pwr,970509
yao,968228
tux,966952
cfd,966772
cdg,966484
gid,965159
frs,963271
osc,963011
eel,956144
ffa,955141
ell,953465
dix,953273
dor,952890
psf,950636
mkt,950541
nae,948489
olp,947879
tut,945899
alf,942301
jms,938106
dbl,935814
gro,929405
caf,929033
ppi,928587
emf,927247
bae,923422
hol,921731
abr,920451
ctf,920173
hav,918122
ree,915443
chm,915249
cep,910494
ipr,905270
oar,904125
bai,899696
ute,897846
sou,896817
jed,894798
avn,891310
rps,889240
bom,887929
nth,886135
xxi,885167
yah,884520
kal,880963
fcs,879085
dap,877625
cav,877191
pes,875938
nab,871774
rpt,869614
lui,868809
ade,865770
pau,864325
alb,863789
vai,861083
rcd,860693
ped,857816
tid,856784
wea,852937
jem,852527
wye,850654
myc,843956
bls,841403
gon,840908
loo,838586
eam,837839
eft,834657
hir,834553
nar,834213
nus,832617
roo,831225
cru,829127
ary,828151
chg,827698
wis,827005
cro,826599
enc,826190
alc,821446
arb,821147
awk,819454
sab,815338
mtd,814891
vas,811307
zig,810033
elt,807125
coy,805301
nit,803690
rab,803468
sog,802844
bec,801894
tss,800925
bef,800062
sob,797503
lod,792188
cie,790150
saa,790124
shp,789258
rox,787390
arf,787113
abp,782935
mcf,780728
tol,778670
zak,774508
sav,771612
ppd,770078
tps,768923
stk,768873
prp,768367
dum,768244
bol,768207
agr,768186
oat,767422
ebb,766862
lak,766290
mee,764543
cyp,762160
mab,761904
gab,761419
baa,760809
vee,754126
nei,752406
jah,752165
dsr,752124
aer,751952
ure,750260
cwt,749804
ddt,746864
loa,746812
fag,743707
oes,741714
gat,740844
haw,740732
ise,740106
gra,739610
ppa,738365
ane,737466
toi,734431
apl,734248
rok,734170
hah,733893
bor,731700
ako,731264
gry,730248
ihs,729971
tun,729783
jab,728373
soe,725241
amb,724602
zed,723574
wok,721724
cag,721061
duc,720031
ens,717319
brl,716629
dha,716495
wot,716416
cif,712428
pon,711807
uit,710941
ort,709723
urs,709189
jer,705589
tou,702666
sml,701084
tch,700292
gio,699874
gaz,698126
pob,697441
ods,697397
crl,696473
ubi,695630
nog,693906
fei,693847
oui,693168
fod,690938
tng,690832
mun,690756
chn,690113
wid,685205
ohs,684292
hed,680469
slt,677739
bcd,676712
ker,675110
meu,673903
wha,673618
mim,672065
mew,670699
ctg,667728
eir,665822
yap,665660
dpt,665373
kee,661954
msl,661549
eon,661163
uta,660374
daw,657495
cml,656974
bbl,653093
wer,652990
efl,649266
dil,649006
mam,648152
fcp,646879
wim,644148
twa,643531
scf,642833
wag,639468
prn,635844
keg,635769
pis,635260
krs,631472
uti,631392
tur,630902
rit,630833
lek,629740
boe,628020
asb,625397
dop,622505
lor,617806
oca,615984
gtc,612546
pox,612191
ona,611995
sib,610749
mau,608979
rik,606934
bap,605536
bes,604667
mux,603697
ipl,603377
fld,602661
gds,599782
dey,599591
bds,599285
koa,599024
noa,597699
fop,597456
yon,595677
sot,594289
gad,592912
tua,591973
dah,591493
alg,591026
eld,590912
toa,590630
hei,588814
spt,588151
moa,586245
uts,585381
awa,584068
yom,582525
dae,580763
gte,576107
pah,573538
mog,573487
ptt,573266
ova,572242
dft,571955
ern,568446
wad,568187
yew,568000
tum,566807
lca,563740
mya,559365
pud,559022
wop,558906
rut,555550
dlr,554927
foy,554765
rah,554164
ket,553849
naa,553087
oxy,551839
fet,549806
cpo,549117
zag,546660
iba,546454
luo,544082
lum,542447
kor,542161
fid,540082
rua,540078
bab,539816
ctn,539583
zac,538537
abo,537387
mtx,536193
tpm,535433
mgd,535236
hoi,533312
abl,531961
tye,530460
ges,527901
nob,527204
vss,525957
pus,525387
opa,525110
sld,522656
udo,522085
hel,521616
erg,520108
pkt,519372
mow,517690
fpm,517178
bld,516545
tsk,513082
vil,511793
clo,511673
kon,510819
prf,510810
hsi,510052
tsi,508151
hao,507844
pmt,507744
ead,505542
fud,502583
pdq,500576
hor,500550
jib,499948
hab,499158
jct,496388
ila,495837
pul,495593
kea,495514
ahs,495451
cte,494769
tew,493976
unl,493791
yip,492531
urb,490854
hic,490659
fon,490495
ald,489710
bch,486589
dyn,483973
nco,483179
maw,482918
rti,482704
esu,481295
aro,479069
nak,478597
aor,477606
oni,475473
aku,474720
kas,473827
gol,468981
imi,467713
hyd,464018
pav,463656
ino,462064
naf,461636
tui,461356
tst,460271
phu,458804
ghi,456594
lah,456593
lop,455673
oms,454710
bde,453591
agt,452053
ewe,451269
stg,450874
loy,449994
jef,448917
aly,445841
gul,445834
obe,443549
nef,443003
csw,441760
lif,441524
gip,441133
gor,435619
pry,435315
orl,433077
ope,428831
pil,426520
fib,425079
ail,425046
cfi,424228
bks,421770
usu,421601
shr,419703
jeg,418958
ilk,418335
ose,418334
mks,418134
cig,417355
cgs,415761
tpi,415691
suk,415330
hwa,414049
xxv,413700
hyp,410705
bey,410167
neb,409963
lcm,409677
jot,408537
rwd,408532
fez,407957
kph,407273
pdl,407271
tdr,406150
arn,405529
hag,405406
unb,405107
wry,404923
bul,402345
taa,401659
suu,400833
sak,399335
cwm,396152
ccw,396009
yeo,395405
tov,394832
efs,393842
auk,393838
jud,392966
swa,389580
rfs,389440
khu,388758
rct,388446
gob,387903
grs,386875
ppr,386061
ptp,382937
bpi,381753
ufs,380715
trt,378422
oto,377176
nim,376352
llb,373721
pfd,372716
teg,372470
yaw,371549
hae,370110
csk,369445
emm,369180
grr,368018
lwp,367627
tog,366725
cyc,366709
ory,365804
hie,365793
bcf,365790
avo,365166
kol,365005
piu,361747
gos,361251
nou,361210
blo,358645
ife,356662
naw,356441
ler,355886
dwt,355788
gcd,355743
dak,354800
moy,353834
ung,353622
kyd,349354
hew,347543
rog,344672
kaw,344552
tgt,343900
alo,343753
rya,342539
eer,340733
aah,339838
pye,339429
asg,339081
hup,337209
wef,335871
zea,335427
oam,335301
afd,335007
ake,334734
nul,334372
yoy,334221
doz,334048
pcf,331650
yor,330085
plu,329174
tob,328514
riv,326285
fip,325271
gud,325134
aph,324143
lbw,322603
ohv,320618
gtd,319866
fie,318365
hod,318155
ura,318144
yuk,317091
ido,316998
pht,315523
erf,313847
gib,313026
obv,312699
bdl,312314
aby,311870
feu,311393
tox,311337
aal,311213
lub,309903
yat,308249
kyu,306709
bsf,306562
gld,305281
twi,304057
iwa,302836
aum,300582
kef,300574
eme,300375
bub,299865
sah,299279
lav,297904
sty,297523
cud,296395
apx,296242
alk,295738
whs,295553
erk,293380
ssu,293312
caw,292692
meo,292356
hye,291859
aln,290705
gtt,290562
ibo,288919
erd,288885
vex,287473
rwy,284978
lye,282007
rha,281361
uca,280579
lig,278581
sht,278320
syr,277868
mut,276922
fae,276817
kaj,276489
yad,275903
jee,275665
bnf,274775
fot,274518
hau,274377
pik,273744
dud,273654
pks,273328
oka,272432
itd,271909
ahi,270786
jad,270762
loe,269724
phr,269180
goi,268998
rtw,267981
cgm,266123
uhs,265675
fug,263203
gph,262364
haj,260642
aet,260506
lox,259880
aam,259590
shh,259490
btl,259124
abv,258135
amu,258070
hgt,256337
lue,256326
kpc,254537
rie,253459
sfm,253164
noh,252952
fll,252119
suz,251748
azo,251512
uke,251126
lut,250191
zan,249796
sov,249017
bim,248902
rew,247554
iud,247006
fut,246762
psw,246395
suf,245933
wut,245861
hcf,244186
hia,243086
fou,242815
kyl,242699
bpt,242556
fum,241555
dib,241496
lhd,241327
yar,240912
ump,240262
poh,240262
ult,240166
oad,239909
oba,239450
obl,238902
xed,238810
oke,238553
nol,237760
rly,237735
oot,235743
enl,235314
hak,235085
yuh,234563
noo,233938
aho,233777
trf,233458
gpd,233272
qts,232576
awl,232039
lpm,231979
liq,230806
eom,230112
pli,229817
tpd,228972
oie,228491
saj,228111
qrs,227877
wpm,227281
uro,227273
rix,227162
awn,226727
hcb,225184
syl,224437
mna,224205
oud,223832
tuy,222005
gur,221008
tlr,220851
oos,219813
soh,219358
tib,219214
jcl,218114
gau,217780
lir,215674
dys,215189
sok,214330
mfd,214019
ume,213735
ulu,213538
wud,213395
mbd,212840
ull,212828
pph,212808
kil,212688
gns,212594
ksi,212357
iof,210142
tph,209669
nig,209045
arx,208734
rhd,208293
baw,207959
juv,205924
vag,204756
dux,204200
ock,203601
yow,202916
mpb,202152
gue,201687
lbf,201372
frt,200629
boh,200588
kha,200227
eke,199770
oaf,197487
glb,196859
geb,195006
oof,193930
buz,192097
poz,191876
ule,191226
wyn,190988
gog,190201
cun,188912
mwa,187242
zep,185820
wos,184398
nub,184392
uru,184200
udi,183620
fiz,183547
alw,181684
yas,181119
kif,180922
rfb,180588
haf,180335
plf,178628
ihp,178436
ozs,178428
rhe,177125
reh,176194
ula,176024
tfr,175798
oer,175701
aru,175441
lof,175351
tup,174992
gae,174695
ptg,173446
bsh,172693
lxx,172567
ady,172037
dcb,171114
ety,170795
uds,169064
usw,167206
wem,167047
pyr,166903
jat,166284
taw,166123
meq,165772
yob,165494
tck,165005
kab,164075
awm,161387
heo,160637
ony,159012
kou,158820
iou,158777
wey,158167
sey,157715
hox,157380
puy,156812
wus,155955
zit,155748
kop,155643
unp,154005
rle,153913
vav,152644
rax,152108
tav,151025
wab,150852
feh,150650
pdn,150256
waw,149208
gim,149180
lwo,148548
acy,148143
gie,147404
jur,146980
grf,146808
kep,146721
sny,146529
laz,146400
rld,145298
nek,144783
tiu,144187
kui,144061
edh,143226
kie,142862
fth,142057
imu,141562
mru,141377
wod,140988
tmh,139646
hld,138942
noy,138068
aob,137140
bkt,136726
agy,136326
aul,135425
rud,135100
bkg,133572
ihi,132602
ked,131450
kua,130879
kae,129300
qid,129050
kob,128857
woy,127493
aht,127258
iqs,126486
pmk,126397
kra,125985
tef,125424
ahu,124699
gup,124617
kaf,124251
keb,122995
ayu,122624
pua,122271
irk,122116
zod,121713
zat,121192
whr,120727
foh,120548
ays,120499
kru,119504
gaw,119459
hvy,118419
wun,115802
kye,115533
fow,115250
rhb,113137
ush,112483
ldg,112424
gey,111624
kgf,111357
dhu,110596
gou,110209
urd,109986
dks,109254
pfx,107821
tlo,106431
bys,105068
brr,103557
utu,102420
iyo,102048
wae,101128
tpk,99701
tgn,99230
hhd,98437
hwt,98347
iao,98013
yug,97980
iph,97233
yok,95877
wog,95819
zek,95781
vei,95768
guv,94835
pyx,94280
goy,93104
aik,91607
glt,90632
lhb,89740
jut,89412
lnr,88013
olm,86879
upo,86134
cwo,85755
pwt,84300
vaw,83995
cly,83856
lyc,83663
lud,83328
peh,83263
qat,82345
tkt,82251
yot,82042
yod,81785
waf,81208
cfh,80589
zel,79444
gyp,79066
byp,78268
tln,77824
wmk,77249
zer,76821
vog,75885
adz,75029
mho,74278
wob,73105
nbg,73000
ofo,72155
oho,72118
grx,70644
mlx,69498
gaj,68709
woa,67838
voe,67806
qaf,67362
lym,66982
elb,66470
pfg,62617
exr,62565
lwl,62550
vau,62412
myg,62251
owk,62230
gye,62054
gez,61764
unn,61297
uji,59440
oii,59295
jow,57389
wjc,57034
zoa,56352
wro,55240
flb,55211
sqd,54141
sye,53724
ggr,53390
tyg,51712
kln,50603
owt,49840
tez,49449
evg,49387
sqq,48542
xis,47623
huk,47615
wur,47553
owd,47028
jnt,46343
mxd,45500
yid,45268
mym,44242
vug,42999
whf,42581
zax,42286
ouf,42057
pya,41989
lur,41144
aeq,41129
dkl,40276
dkg,40132
mhg,39839
yus,39686
ugt,39147
auh,38768
loq,38751
yoi,38580
lwm,37959
yoe,37261
yis,37096
rux,36661
cuj,35959
bvt,35713
jnd,35636
fgn,35152
fcy,34304
qtd,34184
obb,34148
wup,34001
fub,33805
isz,32613
dkm,32456
xat,31646
kue,30118
urf,29703
suq,29420
kex,28228
gox,24961
qto,24571
umu,23806
kgr,22817
zad,22761
dzo,22466
xcl,21428
vum,20470
ijo,19392
swy,18510
hny,16376
